SecurityLogID,Timestamp,ScreeningResult,TicketID
SE07082,2025-11-20 01:57:48.670617,Clear,TI07082
SE07083,2025-11-20 01:57:48.670617,Clear,TI07083
SE07084,2025-11-20 01:57:48.670617,Clear,TI07084
SE07085,2025-11-20 01:57:48.670617,Clear,TI07085
SE07086,2025-11-20 01:57:48.670617,Clear,TI07086
SE07087,2025-11-20 00:57:48.670617,Clear,TI07087
SE07088,2025-11-20 02:57:48.670617,Clear,TI07088
SE07089,2025-11-20 01:57:48.670617,Clear,TI07089
SE07090,2025-11-20 01:57:48.670617,Clear,TI07090
SE07091,2025-11-20 02:57:48.670617,Clear,TI07091
SE07092,2025-11-20 02:57:48.670617,Clear,TI07092
SE07093,2025-11-20 00:57:48.670617,Clear,TI07093
SE07094,2025-11-20 02:57:48.670617,Clear,TI07094
SE07095,2025-11-20 01:57:48.670617,Clear,TI07095
SE07096,2025-11-20 00:57:48.670617,Clear,TI07096
SE07097,2025-11-20 00:57:48.670617,Clear,TI07097
SE07098,2025-11-20 02:57:48.670617,Clear,TI07098
SE07099,2025-11-20 00:57:48.670617,Clear,TI07099
SE07100,2025-11-20 00:57:48.670617,Clear,TI07100
SE07101,2025-11-20 00:57:48.670617,Clear,TI07101
SE07102,2025-11-20 01:57:48.670617,Flagged,TI07102
SE07103,2025-11-20 02:57:48.670617,Clear,TI07103
SE07104,2025-11-20 02:57:48.670617,Flagged,TI07104
SE07105,2025-11-20 01:57:48.670617,Clear,TI07105
SE07106,2025-11-20 02:57:48.670617,Clear,TI07106
SE07107,2025-11-20 02:57:48.670617,Clear,TI07107
SE07108,2025-11-20 02:57:48.670617,Clear,TI07108
SE07109,2025-11-20 00:57:48.670617,Clear,TI07109
SE07110,2025-11-20 00:57:48.670617,Clear,TI07110
SE07111,2025-11-20 01:57:48.670617,Clear,TI07111
SE07112,2025-11-20 00:57:48.670617,Clear,TI07112
SE07113,2025-11-20 01:57:48.670617,Clear,TI07113
SE07114,2025-11-20 01:57:48.670617,Clear,TI07114
SE07115,2025-11-20 00:57:48.670617,Clear,TI07115
SE07116,2025-11-20 01:57:48.670617,Clear,TI07116
SE07117,2025-11-20 01:57:48.670617,Clear,TI07117
SE07118,2025-11-20 02:57:48.670617,Clear,TI07118
SE07119,2025-11-20 02:57:48.670617,Flagged,TI07119
SE07120,2025-11-20 02:57:48.670617,Clear,TI07120
SE07121,2025-11-20 02:57:48.670617,Flagged,TI07121
SE07122,2025-11-20 02:57:48.670617,Clear,TI07122
SE07123,2025-11-20 01:57:48.670617,Clear,TI07123
SE07124,2025-11-20 02:57:48.670617,Clear,TI07124
SE07125,2025-11-20 01:57:48.670617,Clear,TI07125
SE07126,2025-11-20 01:57:48.670617,Flagged,TI07126
SE07127,2025-11-20 02:57:48.670617,Clear,TI07127
SE07128,2025-11-20 01:57:48.670617,Clear,TI07128
SE07129,2025-11-20 00:57:48.670617,Clear,TI07129
SE07130,2025-11-20 01:57:48.670617,Clear,TI07130
SE07131,2025-11-20 01:57:48.670617,Clear,TI07131
SE07132,2025-11-20 02:57:48.670617,Clear,TI07132
SE07133,2025-11-20 01:57:48.670617,Clear,TI07133
SE07134,2025-11-20 00:57:48.670617,Clear,TI07134
SE07135,2025-11-20 02:57:48.670617,Clear,TI07135
SE07136,2025-11-20 00:57:48.670617,Clear,TI07136
SE07137,2025-11-20 00:57:48.670617,Clear,TI07137
SE07138,2025-11-20 01:57:48.670617,Clear,TI07138
SE07139,2025-11-20 01:57:48.670617,Clear,TI07139
SE07140,2025-11-20 01:57:48.670617,Clear,TI07140
SE07141,2025-11-20 00:57:48.670617,Clear,TI07141
SE07142,2025-11-20 01:57:48.670617,Clear,TI07142
SE07143,2025-11-20 02:57:48.670617,Clear,TI07143
SE07144,2025-11-20 00:57:48.670617,Clear,TI07144
SE07145,2025-11-20 00:57:48.670617,Flagged,TI07145
SE07146,2025-11-20 00:57:48.670617,Clear,TI07146
SE07147,2025-11-20 02:57:48.670617,Clear,TI07147
SE07148,2025-11-20 00:57:48.670617,Clear,TI07148
SE07149,2025-11-20 01:57:48.670617,Clear,TI07149
SE07150,2025-11-20 02:57:48.670617,Clear,TI07150
SE07151,2025-11-20 02:57:48.670617,Clear,TI07151
SE07152,2025-11-20 00:57:48.670617,Clear,TI07152
SE07153,2025-11-20 01:57:48.670617,Clear,TI07153
SE07154,2025-11-20 01:57:48.670617,Clear,TI07154
SE07155,2025-11-20 01:57:48.670617,Clear,TI07155
SE07156,2025-11-20 02:57:48.670617,Clear,TI07156
SE07157,2025-11-20 00:57:48.670617,Clear,TI07157
SE07158,2025-11-20 02:57:48.670617,Clear,TI07158
SE07159,2025-11-20 02:57:48.670617,Clear,TI07159
SE07160,2025-11-20 01:57:48.670617,Clear,TI07160
SE07161,2025-11-20 00:57:48.670617,Clear,TI07161
SE07162,2025-11-20 00:57:48.670617,Clear,TI07162
SE07163,2025-11-20 00:57:48.670617,Clear,TI07163
SE07164,2025-11-20 02:57:48.670617,Clear,TI07164
SE07165,2025-11-20 00:57:48.670617,Confiscated,TI07165
SE07166,2025-11-20 02:57:48.670617,Clear,TI07166
SE07167,2025-11-20 00:57:48.670617,Clear,TI07167
SE07168,2025-11-20 01:57:48.670617,Flagged,TI07168
SE07169,2025-11-20 02:57:48.670617,Clear,TI07169
SE07170,2025-11-20 01:57:48.670617,Clear,TI07170
SE07171,2025-11-20 02:57:48.670617,Clear,TI07171
SE07172,2025-11-20 00:57:48.670617,Clear,TI07172
SE07173,2025-11-20 02:57:48.670617,Clear,TI07173
SE07174,2025-11-20 02:57:48.670617,Clear,TI07174
SE07175,2025-11-20 00:57:48.670617,Clear,TI07175
SE07176,2025-11-20 02:57:48.670617,Clear,TI07176
SE07177,2025-11-20 02:57:48.670617,Clear,TI07177
SE07178,2025-11-20 01:57:48.670617,Clear,TI07178
SE07179,2025-11-20 01:57:48.670617,Clear,TI07179
SE07180,2025-11-20 02:57:48.670617,Clear,TI07180
SE07181,2025-11-20 01:57:48.670617,Clear,TI07181
SE07182,2025-11-20 00:57:48.670617,Clear,TI07182
SE07183,2025-11-20 02:57:48.670617,Clear,TI07183
SE07184,2025-11-20 00:57:48.670617,Clear,TI07184
SE07185,2025-11-20 00:57:48.670617,Clear,TI07185
SE07186,2025-11-20 00:57:48.670617,Clear,TI07186
SE07187,2025-11-20 00:57:48.670617,Confiscated,TI07187
SE07188,2025-11-20 01:57:48.670617,Clear,TI07188
SE07189,2025-11-20 01:57:48.670617,Clear,TI07189
SE07190,2025-11-20 00:57:48.670617,Clear,TI07190
SE07191,2025-11-20 00:57:48.670617,Clear,TI07191
SE07192,2025-11-20 00:57:48.670617,Clear,TI07192
SE07193,2025-11-20 02:57:48.670617,Clear,TI07193
SE07194,2025-11-20 01:57:48.670617,Clear,TI07194
SE07195,2025-11-20 00:57:48.670617,Flagged,TI07195
SE07196,2025-11-20 01:57:48.670617,Clear,TI07196
SE07197,2025-11-20 00:57:48.670617,Clear,TI07197
SE07198,2025-11-20 01:57:48.670617,Clear,TI07198
SE07199,2025-11-20 01:57:48.670617,Clear,TI07199
SE07200,2025-11-20 02:57:48.670617,Clear,TI07200
SE07201,2025-11-20 00:57:48.670617,Clear,TI07201
SE07202,2025-11-20 00:57:48.670617,Flagged,TI07202
SE07203,2025-11-20 01:57:48.670617,Clear,TI07203
SE07204,2025-11-20 01:57:48.670617,Clear,TI07204
SE07205,2025-11-20 00:57:48.670617,Clear,TI07205
SE07206,2025-11-20 02:57:48.670617,Clear,TI07206
SE07207,2025-11-20 00:57:48.670617,Clear,TI07207
SE07208,2025-11-20 01:57:48.670617,Clear,TI07208
SE07209,2025-11-20 02:57:48.670617,Clear,TI07209
SE07210,2025-11-20 02:57:48.670617,Clear,TI07210
SE07211,2025-11-20 02:57:48.670617,Clear,TI07211
SE07212,2025-11-20 02:57:48.670617,Clear,TI07212
SE07213,2025-11-20 01:57:48.670617,Clear,TI07213
SE07214,2025-11-20 01:57:48.670617,Clear,TI07214
SE07215,2025-11-20 01:57:48.670617,Clear,TI07215
SE07216,2025-11-20 01:57:48.670617,Clear,TI07216
SE07217,2025-11-20 02:57:48.670617,Flagged,TI07217
SE07218,2025-11-20 02:57:48.670617,Clear,TI07218
SE07219,2025-11-20 02:57:48.670617,Clear,TI07219
SE07220,2025-11-20 00:57:48.670617,Clear,TI07220
SE07221,2025-11-20 03:05:48.670617,Clear,TI07221
SE07222,2025-11-20 02:05:48.670617,Clear,TI07222
SE07223,2025-11-20 03:05:48.670617,Clear,TI07223
SE07224,2025-11-20 03:05:48.670617,Clear,TI07224
SE07225,2025-11-20 03:05:48.670617,Clear,TI07225
SE07226,2025-11-20 01:05:48.670617,Clear,TI07226
SE07227,2025-11-20 03:05:48.670617,Clear,TI07227
SE07228,2025-11-20 03:05:48.670617,Clear,TI07228
SE07229,2025-11-20 02:05:48.670617,Clear,TI07229
SE07230,2025-11-20 01:05:48.670617,Flagged,TI07230
SE07231,2025-11-20 03:05:48.670617,Clear,TI07231
SE07232,2025-11-20 02:05:48.670617,Clear,TI07232
SE07233,2025-11-20 02:05:48.670617,Clear,TI07233
SE07234,2025-11-20 03:05:48.670617,Clear,TI07234
SE07235,2025-11-20 01:05:48.670617,Flagged,TI07235
SE07236,2025-11-20 01:05:48.670617,Clear,TI07236
SE07237,2025-11-20 02:05:48.670617,Clear,TI07237
SE07238,2025-11-20 03:05:48.670617,Clear,TI07238
SE07239,2025-11-20 02:05:48.670617,Clear,TI07239
SE07240,2025-11-20 03:05:48.670617,Clear,TI07240
SE07241,2025-11-20 03:05:48.670617,Clear,TI07241
SE07242,2025-11-20 02:05:48.670617,Clear,TI07242
SE07243,2025-11-20 02:05:48.670617,Clear,TI07243
SE07244,2025-11-20 03:05:48.670617,Clear,TI07244
SE07245,2025-11-20 01:05:48.670617,Clear,TI07245
SE07246,2025-11-20 02:05:48.670617,Clear,TI07246
SE07247,2025-11-20 02:05:48.670617,Clear,TI07247
SE07248,2025-11-20 01:05:48.670617,Clear,TI07248
SE07249,2025-11-20 01:05:48.670617,Clear,TI07249
SE07250,2025-11-20 03:05:48.670617,Clear,TI07250
SE07251,2025-11-20 01:05:48.670617,Clear,TI07251
SE07252,2025-11-20 01:05:48.670617,Clear,TI07252
SE07253,2025-11-20 03:05:48.670617,Clear,TI07253
SE07254,2025-11-20 03:05:48.670617,Clear,TI07254
SE07255,2025-11-20 03:05:48.670617,Clear,TI07255
SE07256,2025-11-20 02:05:48.670617,Clear,TI07256
SE07257,2025-11-20 02:05:48.670617,Clear,TI07257
SE07258,2025-11-20 01:05:48.670617,Clear,TI07258
SE07259,2025-11-20 02:05:48.670617,Clear,TI07259
SE07260,2025-11-20 02:05:48.670617,Clear,TI07260
SE07261,2025-11-20 03:05:48.670617,Confiscated,TI07261
SE07262,2025-11-20 03:05:48.670617,Clear,TI07262
SE07263,2025-11-20 01:05:48.670617,Clear,TI07263
SE07264,2025-11-20 03:05:48.670617,Clear,TI07264
SE07265,2025-11-20 01:05:48.670617,Confiscated,TI07265
SE07266,2025-11-20 02:05:48.670617,Clear,TI07266
SE07267,2025-11-20 03:05:48.670617,Clear,TI07267
SE07268,2025-11-20 02:05:48.670617,Clear,TI07268
SE07269,2025-11-20 01:05:48.670617,Clear,TI07269
SE07270,2025-11-20 01:05:48.670617,Clear,TI07270
SE07271,2025-11-20 03:05:48.670617,Clear,TI07271
SE07272,2025-11-20 01:05:48.670617,Clear,TI07272
SE07273,2025-11-20 02:05:48.670617,Clear,TI07273
SE07274,2025-11-20 02:05:48.670617,Clear,TI07274
SE07275,2025-11-20 01:05:48.670617,Clear,TI07275
SE07276,2025-11-20 02:05:48.670617,Clear,TI07276
SE07277,2025-11-20 01:05:48.670617,Flagged,TI07277
SE07278,2025-11-20 01:05:48.670617,Clear,TI07278
SE07279,2025-11-20 02:05:48.670617,Clear,TI07279
SE07280,2025-11-20 02:05:48.670617,Clear,TI07280
SE07281,2025-11-20 02:05:48.670617,Clear,TI07281
SE07282,2025-11-20 02:05:48.670617,Clear,TI07282
SE07283,2025-11-20 03:05:48.670617,Clear,TI07283
SE07284,2025-11-20 01:05:48.670617,Clear,TI07284
SE07285,2025-11-20 03:05:48.670617,Flagged,TI07285
SE07286,2025-11-20 02:05:48.670617,Clear,TI07286
SE07287,2025-11-20 02:05:48.670617,Clear,TI07287
SE07288,2025-11-20 03:05:48.670617,Clear,TI07288
SE07289,2025-11-20 03:05:48.670617,Clear,TI07289
SE07290,2025-11-20 02:05:48.670617,Flagged,TI07290
SE07291,2025-11-20 01:05:48.670617,Clear,TI07291
SE07292,2025-11-20 02:05:48.670617,Clear,TI07292
SE07293,2025-11-20 01:05:48.670617,Clear,TI07293
SE07294,2025-11-20 01:05:48.670617,Clear,TI07294
SE07295,2025-11-20 01:05:48.670617,Clear,TI07295
SE07296,2025-11-20 02:05:48.670617,Clear,TI07296
SE07297,2025-11-20 03:05:48.670617,Clear,TI07297
SE07298,2025-11-20 01:05:48.670617,Clear,TI07298
SE07299,2025-11-20 03:05:48.670617,Clear,TI07299
SE07300,2025-11-20 02:05:48.670617,Clear,TI07300
SE07301,2025-11-20 03:05:48.670617,Clear,TI07301
SE07302,2025-11-20 01:05:48.670617,Clear,TI07302
SE07303,2025-11-20 01:05:48.670617,Clear,TI07303
SE07304,2025-11-20 03:05:48.670617,Clear,TI07304
SE07305,2025-11-20 03:05:48.670617,Clear,TI07305
SE07306,2025-11-20 01:05:48.670617,Clear,TI07306
SE07307,2025-11-20 02:05:48.670617,Clear,TI07307
SE07308,2025-11-20 01:05:48.670617,Clear,TI07308
SE07309,2025-11-20 01:05:48.670617,Clear,TI07309
SE07310,2025-11-20 01:05:48.670617,Clear,TI07310
SE07311,2025-11-20 03:05:48.670617,Confiscated,TI07311
SE07312,2025-11-20 01:05:48.670617,Clear,TI07312
SE07313,2025-11-20 01:05:48.670617,Clear,TI07313
SE07314,2025-11-20 01:05:48.670617,Confiscated,TI07314
SE07315,2025-11-20 01:05:48.670617,Clear,TI07315
SE07316,2025-11-20 02:05:48.670617,Clear,TI07316
SE07317,2025-11-20 03:05:48.670617,Clear,TI07317
SE07318,2025-11-20 03:05:48.670617,Clear,TI07318
SE07319,2025-11-20 01:05:48.670617,Clear,TI07319
SE07320,2025-11-20 03:05:48.670617,Clear,TI07320
SE07321,2025-11-20 01:05:48.670617,Clear,TI07321
SE07322,2025-11-20 03:05:48.670617,Clear,TI07322
SE07323,2025-11-20 01:05:48.670617,Clear,TI07323
SE07324,2025-11-20 03:05:48.670617,Flagged,TI07324
SE07325,2025-11-20 01:05:48.670617,Clear,TI07325
SE07326,2025-11-20 02:05:48.670617,Clear,TI07326
SE07327,2025-11-20 03:05:48.670617,Clear,TI07327
SE07328,2025-11-20 03:05:48.670617,Clear,TI07328
SE07329,2025-11-20 03:05:48.670617,Flagged,TI07329
SE07330,2025-11-20 03:05:48.670617,Clear,TI07330
SE07331,2025-11-20 02:05:48.670617,Clear,TI07331
SE07332,2025-11-20 02:05:48.670617,Clear,TI07332
SE07333,2025-11-20 01:05:48.670617,Clear,TI07333
SE07334,2025-11-20 01:05:48.670617,Clear,TI07334
SE07335,2025-11-20 02:05:48.670617,Clear,TI07335
SE07336,2025-11-20 02:05:48.670617,Clear,TI07336
SE07337,2025-11-20 02:05:48.670617,Clear,TI07337
SE07338,2025-11-20 03:05:48.670617,Clear,TI07338
SE07339,2025-11-20 01:05:48.670617,Clear,TI07339
SE07340,2025-11-20 02:05:48.670617,Clear,TI07340
SE07341,2025-11-20 01:05:48.670617,Clear,TI07341
SE07342,2025-11-20 01:05:48.670617,Clear,TI07342
SE07343,2025-11-20 03:05:48.670617,Clear,TI07343
SE07344,2025-11-20 02:05:48.670617,Clear,TI07344
SE07345,2025-11-20 01:05:48.670617,Clear,TI07345
SE07346,2025-11-20 02:05:48.670617,Clear,TI07346
SE07347,2025-11-20 03:05:48.670617,Clear,TI07347
SE07348,2025-11-20 01:05:48.670617,Clear,TI07348
SE07349,2025-11-20 02:05:48.670617,Clear,TI07349
SE07350,2025-11-20 01:05:48.670617,Clear,TI07350
SE07351,2025-11-20 03:05:48.670617,Clear,TI07351
SE07352,2025-11-20 02:05:48.670617,Clear,TI07352
SE07353,2025-11-20 03:05:48.670617,Clear,TI07353
SE07354,2025-11-20 03:05:48.670617,Clear,TI07354
SE07355,2025-11-20 03:05:48.670617,Clear,TI07355
SE07356,2025-11-20 02:05:48.670617,Clear,TI07356
SE07357,2025-11-20 02:05:48.670617,Clear,TI07357
SE07358,2025-11-20 01:05:48.670617,Clear,TI07358
SE07359,2025-11-20 01:05:48.670617,Clear,TI07359
SE07360,2025-11-20 02:05:48.670617,Clear,TI07360
SE07361,2025-11-20 02:05:48.670617,Clear,TI07361
SE07362,2025-11-20 03:05:48.670617,Clear,TI07362
SE07363,2025-11-20 03:05:48.670617,Clear,TI07363
SE07364,2025-11-20 01:05:48.670617,Confiscated,TI07364
SE07365,2025-11-20 01:05:48.670617,Flagged,TI07365
SE07366,2025-11-20 01:05:48.670617,Clear,TI07366
SE07367,2025-11-20 02:05:48.670617,Clear,TI07367
SE07368,2025-11-20 02:05:48.670617,Clear,TI07368
SE07369,2025-11-20 02:05:48.670617,Clear,TI07369
SE07370,2025-11-20 03:05:48.670617,Clear,TI07370
SE07371,2025-11-20 02:05:48.670617,Clear,TI07371
SE07372,2025-11-20 01:05:48.670617,Clear,TI07372
SE07373,2025-11-20 03:05:48.670617,Clear,TI07373
SE07374,2025-11-20 03:05:48.670617,Clear,TI07374
SE07375,2025-11-20 01:05:48.670617,Flagged,TI07375
SE07376,2025-11-20 01:05:48.670617,Clear,TI07376
SE07377,2025-11-20 02:05:48.670617,Clear,TI07377
SE07378,2025-11-20 01:05:48.670617,Clear,TI07378
SE07379,2025-11-20 03:05:48.670617,Clear,TI07379
SE07380,2025-11-20 03:05:48.670617,Confiscated,TI07380
SE07381,2025-11-20 03:05:48.670617,Clear,TI07381
SE07382,2025-11-20 02:05:48.670617,Clear,TI07382
SE07383,2025-11-20 01:05:48.670617,Clear,TI07383
SE07384,2025-11-20 03:05:48.670617,Clear,TI07384
SE07385,2025-11-20 03:05:48.670617,Clear,TI07385
SE07386,2025-11-20 03:05:48.670617,Clear,TI07386
SE07387,2025-11-20 02:05:48.670617,Flagged,TI07387
SE07388,2025-11-20 01:05:48.670617,Clear,TI07388
SE07389,2025-11-20 02:05:48.670617,Clear,TI07389
SE07390,2025-11-20 03:05:48.670617,Clear,TI07390
SE07391,2025-11-20 02:05:48.670617,Clear,TI07391
SE07392,2025-11-20 02:05:48.670617,Flagged,TI07392
SE07393,2025-11-20 03:05:48.670617,Clear,TI07393
SE07394,2025-11-20 02:05:48.670617,Clear,TI07394
SE07395,2025-11-20 01:05:48.670617,Confiscated,TI07395
SE07396,2025-11-20 03:05:48.670617,Clear,TI07396
SE07397,2025-11-20 03:05:48.670617,Clear,TI07397
SE07398,2025-11-20 03:05:48.670617,Clear,TI07398
SE07399,2025-11-20 03:05:48.670617,Clear,TI07399
SE07400,2025-11-20 01:05:48.670617,Clear,TI07400
SE07401,2025-11-20 02:05:48.670617,Clear,TI07401
SE07402,2025-11-20 02:05:48.670617,Clear,TI07402
SE07403,2025-11-20 03:05:48.670617,Confiscated,TI07403
SE07404,2025-11-20 02:05:48.670617,Clear,TI07404
SE07405,2025-11-20 01:05:48.670617,Clear,TI07405
SE07406,2025-11-20 02:05:48.670617,Clear,TI07406
SE07407,2025-11-20 02:05:48.670617,Flagged,TI07407
SE07408,2025-11-20 01:05:48.670617,Clear,TI07408
SE07409,2025-11-20 02:05:48.670617,Clear,TI07409
SE07410,2025-11-20 02:05:48.670617,Clear,TI07410
SE07411,2025-11-20 02:05:48.670617,Clear,TI07411
SE07412,2025-11-20 02:05:48.670617,Clear,TI07412
SE07413,2025-11-20 01:05:48.670617,Clear,TI07413
SE07414,2025-11-20 01:05:48.670617,Flagged,TI07414
SE07415,2025-11-20 03:05:48.670617,Clear,TI07415
SE07416,2025-11-20 02:05:48.670617,Clear,TI07416
SE07417,2025-11-20 02:05:48.670617,Clear,TI07417
SE07418,2025-11-20 03:05:48.670617,Clear,TI07418
SE07419,2025-11-20 02:05:48.670617,Clear,TI07419
SE07420,2025-11-20 01:05:48.670617,Clear,TI07420
SE07421,2025-11-20 01:05:48.670617,Clear,TI07421
SE07422,2025-11-20 01:05:48.670617,Clear,TI07422
SE07423,2025-11-20 02:05:48.670617,Clear,TI07423
SE07424,2025-11-20 03:59:48.670617,Clear,TI07424
SE07425,2025-11-20 02:59:48.670617,Clear,TI07425
SE07426,2025-11-20 03:59:48.670617,Clear,TI07426
SE07427,2025-11-20 03:59:48.670617,Clear,TI07427
SE07428,2025-11-20 03:59:48.670617,Clear,TI07428
SE07429,2025-11-20 02:59:48.670617,Clear,TI07429
SE07430,2025-11-20 03:59:48.670617,Clear,TI07430
SE07431,2025-11-20 01:59:48.670617,Clear,TI07431
SE07432,2025-11-20 03:59:48.670617,Clear,TI07432
SE07433,2025-11-20 02:59:48.670617,Clear,TI07433
SE07434,2025-11-20 02:59:48.670617,Clear,TI07434
SE07435,2025-11-20 03:59:48.670617,Clear,TI07435
SE07436,2025-11-20 01:59:48.670617,Clear,TI07436
SE07437,2025-11-20 03:59:48.670617,Clear,TI07437
SE07438,2025-11-20 03:59:48.670617,Clear,TI07438
SE07439,2025-11-20 03:59:48.670617,Clear,TI07439
SE07440,2025-11-20 03:59:48.670617,Clear,TI07440
SE07441,2025-11-20 02:59:48.670617,Clear,TI07441
SE07442,2025-11-20 03:59:48.670617,Confiscated,TI07442
SE07443,2025-11-20 03:59:48.670617,Flagged,TI07443
SE07444,2025-11-20 03:59:48.670617,Clear,TI07444
SE07445,2025-11-20 02:59:48.670617,Clear,TI07445
SE07446,2025-11-20 02:59:48.670617,Clear,TI07446
SE07447,2025-11-20 02:59:48.670617,Clear,TI07447
SE07448,2025-11-20 01:59:48.670617,Clear,TI07448
SE07449,2025-11-20 01:59:48.670617,Clear,TI07449
SE07450,2025-11-20 03:59:48.670617,Clear,TI07450
SE07451,2025-11-20 01:59:48.670617,Clear,TI07451
SE07452,2025-11-20 03:59:48.670617,Clear,TI07452
SE07453,2025-11-20 01:59:48.670617,Clear,TI07453
SE07454,2025-11-20 02:59:48.670617,Clear,TI07454
SE07455,2025-11-20 01:59:48.670617,Clear,TI07455
SE07456,2025-11-20 03:59:48.670617,Clear,TI07456
SE07457,2025-11-20 03:59:48.670617,Clear,TI07457
SE07458,2025-11-20 02:59:48.670617,Clear,TI07458
SE07459,2025-11-20 01:59:48.670617,Clear,TI07459
SE07460,2025-11-20 03:59:48.670617,Clear,TI07460
SE07461,2025-11-20 01:59:48.670617,Clear,TI07461
SE07462,2025-11-20 02:59:48.670617,Clear,TI07462
SE07463,2025-11-20 03:59:48.670617,Clear,TI07463
SE07464,2025-11-20 03:59:48.670617,Clear,TI07464
SE07465,2025-11-20 03:59:48.670617,Clear,TI07465
SE07466,2025-11-20 01:59:48.670617,Clear,TI07466
SE07467,2025-11-20 01:59:48.670617,Clear,TI07467
SE07468,2025-11-20 03:59:48.670617,Flagged,TI07468
SE07469,2025-11-20 01:59:48.670617,Clear,TI07469
SE07470,2025-11-20 01:59:48.670617,Clear,TI07470
SE07471,2025-11-20 01:59:48.670617,Flagged,TI07471
SE07472,2025-11-20 03:59:48.670617,Clear,TI07472
SE07473,2025-11-20 01:59:48.670617,Clear,TI07473
SE07474,2025-11-20 01:59:48.670617,Clear,TI07474
SE07475,2025-11-20 01:59:48.670617,Clear,TI07475
SE07476,2025-11-20 02:59:48.670617,Clear,TI07476
SE07477,2025-11-20 01:59:48.670617,Clear,TI07477
SE07478,2025-11-20 01:59:48.670617,Clear,TI07478
SE07479,2025-11-20 02:59:48.670617,Clear,TI07479
SE07480,2025-11-20 01:59:48.670617,Confiscated,TI07480
SE07481,2025-11-20 03:59:48.670617,Clear,TI07481
SE07482,2025-11-20 01:59:48.670617,Clear,TI07482
SE07483,2025-11-20 01:59:48.670617,Clear,TI07483
SE07484,2025-11-20 03:59:48.670617,Clear,TI07484
SE07485,2025-11-20 01:59:48.670617,Clear,TI07485
SE07486,2025-11-20 01:59:48.670617,Clear,TI07486
SE07487,2025-11-20 02:59:48.670617,Clear,TI07487
SE07488,2025-11-20 02:59:48.670617,Clear,TI07488
SE07489,2025-11-20 02:59:48.670617,Clear,TI07489
SE07490,2025-11-20 03:59:48.670617,Clear,TI07490
SE07491,2025-11-20 01:59:48.670617,Clear,TI07491
SE07492,2025-11-20 02:59:48.670617,Clear,TI07492
SE07493,2025-11-20 02:59:48.670617,Clear,TI07493
SE07494,2025-11-20 01:59:48.670617,Clear,TI07494
SE07495,2025-11-20 02:59:48.670617,Clear,TI07495
SE07496,2025-11-20 01:59:48.670617,Clear,TI07496
SE07497,2025-11-20 01:59:48.670617,Clear,TI07497
SE07498,2025-11-20 01:59:48.670617,Clear,TI07498
SE07499,2025-11-20 03:59:48.670617,Clear,TI07499
SE07500,2025-11-20 02:59:48.670617,Clear,TI07500
SE07501,2025-11-20 02:59:48.670617,Flagged,TI07501
SE07502,2025-11-20 01:59:48.670617,Clear,TI07502
SE07503,2025-11-20 01:59:48.670617,Clear,TI07503
SE07504,2025-11-20 03:59:48.670617,Clear,TI07504
SE07505,2025-11-20 02:59:48.670617,Clear,TI07505
SE07506,2025-11-20 02:59:48.670617,Confiscated,TI07506
SE07507,2025-11-20 02:59:48.670617,Clear,TI07507
SE07508,2025-11-20 03:59:48.670617,Clear,TI07508
SE07509,2025-11-20 02:59:48.670617,Clear,TI07509
SE07510,2025-11-20 02:59:48.670617,Clear,TI07510
SE07511,2025-11-20 01:59:48.670617,Clear,TI07511
SE07512,2025-11-20 03:59:48.670617,Confiscated,TI07512
SE07513,2025-11-20 01:59:48.670617,Clear,TI07513
SE07514,2025-11-20 03:59:48.670617,Flagged,TI07514
SE07515,2025-11-20 01:59:48.670617,Clear,TI07515
SE07516,2025-11-20 02:59:48.670617,Clear,TI07516
SE07517,2025-11-20 01:59:48.670617,Flagged,TI07517
SE07518,2025-11-20 03:59:48.670617,Clear,TI07518
SE07519,2025-11-20 02:59:48.670617,Clear,TI07519
SE07520,2025-11-20 02:59:48.670617,Clear,TI07520
SE07521,2025-11-20 01:59:48.670617,Flagged,TI07521
SE07522,2025-11-20 02:59:48.670617,Clear,TI07522
SE07523,2025-11-20 03:59:48.670617,Clear,TI07523
SE07524,2025-11-20 01:59:48.670617,Clear,TI07524
SE07525,2025-11-20 03:59:48.670617,Clear,TI07525
SE07526,2025-11-20 03:59:48.670617,Clear,TI07526
SE07527,2025-11-20 03:59:48.670617,Clear,TI07527
SE07528,2025-11-20 03:59:48.670617,Clear,TI07528
SE07529,2025-11-20 02:59:48.670617,Clear,TI07529
SE07530,2025-11-20 02:59:48.670617,Clear,TI07530
SE07531,2025-11-20 02:59:48.670617,Clear,TI07531
