LuggageID,Weight,Status,TicketID
LG16560,21.65,Unloaded,TI15472
LG16561,8.73,Loaded,TI15472
LG16562,21.6,Unloaded,TI15473
LG16563,29.16,Checked-In,TI15473
LG16564,18.67,Loaded,TI15474
LG16565,24.49,Checked-In,TI15474
LG16566,27.12,Unloaded,TI15475
LG16567,19.21,Loaded,TI15476
LG16568,29.7,Unloaded,TI15476
LG16569,14.39,Loaded,TI15478
LG16570,19.66,Checked-In,TI15478
LG16571,13.4,Loaded,TI15479
LG16572,13.34,Checked-In,TI15479
LG16573,29.36,Checked-In,TI15480
LG16574,12.45,Checked-In,TI15481
LG16575,10.41,Checked-In,TI15483
LG16576,23.13,Loaded,TI15483
LG16577,21.95,Checked-In,TI15485
LG16578,11.03,Loaded,TI15485
LG16579,28.02,Checked-In,TI15487
LG16580,25.05,Loaded,TI15489
LG16581,28.15,Loaded,TI15490
LG16582,10.76,Unloaded,TI15491
LG16583,31.11,Loaded,TI15491
LG16584,8.82,Loaded,TI15492
LG16585,29.18,Checked-In,TI15492
LG16586,30.03,Unloaded,TI15495
LG16587,20.78,Loaded,TI15496
LG16588,27.14,Loaded,TI15497
LG16589,11.5,Loaded,TI15497
LG16590,22.76,Loaded,TI15498
LG16591,19.2,Unloaded,TI15499
LG16592,20.67,Unloaded,TI15499
LG16593,14.12,Checked-In,TI15500
LG16594,28.85,Unloaded,TI15500
LG16595,27.88,Checked-In,TI15501
LG16596,28.74,Checked-In,TI15501
LG16597,27.27,Unloaded,TI15503
LG16598,15.7,Checked-In,TI15504
LG16599,11.82,Loaded,TI15508
LG16600,28.38,Unloaded,TI15508
LG16601,15.7,Checked-In,TI15509
LG16602,22.09,Unloaded,TI15510
LG16603,15.27,Loaded,TI15510
LG16604,30.05,Unloaded,TI15511
LG16605,7.9,Unloaded,TI15511
LG16606,12.1,Unloaded,TI15512
LG16607,31.85,Checked-In,TI15512
LG16608,22.89,Unloaded,TI15513
LG16609,30.29,Checked-In,TI15513
LG16610,8.77,Checked-In,TI15514
LG16611,18.71,Unloaded,TI15514
LG16612,23.12,Checked-In,TI15515
LG16613,18.66,Checked-In,TI15515
LG16614,15.88,Loaded,TI15517
LG16615,31.62,Checked-In,TI15517
LG16616,21.08,Checked-In,TI15518
LG16617,10.68,Checked-In,TI15518
LG16618,30.74,Checked-In,TI15521
LG16619,29.26,Checked-In,TI15522
LG16620,15.58,Loaded,TI15523
LG16621,19.16,Loaded,TI15524
LG16622,30.69,Loaded,TI15524
LG16623,10.06,Unloaded,TI15525
LG16624,26.51,Unloaded,TI15525
LG16625,12.9,Loaded,TI15526
LG16626,12.23,Loaded,TI15526
LG16627,20.7,Loaded,TI15527
LG16628,29.21,Checked-In,TI15528
LG16629,9.78,Loaded,TI15528
LG16630,20.16,Checked-In,TI15529
LG16631,12.74,Loaded,TI15529
LG16632,16.35,Unloaded,TI15534
LG16633,29.5,Loaded,TI15535
LG16634,13.2,Unloaded,TI15536
LG16635,19.01,Checked-In,TI15539
LG16636,31.7,Checked-In,TI15539
LG16637,26.06,Checked-In,TI15541
LG16638,15.38,Checked-In,TI15543
LG16639,8.25,Checked-In,TI15544
LG16640,8.86,Unloaded,TI15545
LG16641,9.2,Loaded,TI15545
LG16642,30.96,Checked-In,TI15546
LG16643,22.36,Checked-In,TI15547
LG16644,16.66,Checked-In,TI15549
LG16645,22.99,Loaded,TI15551
LG16646,22.37,Unloaded,TI15554
LG16647,12.06,Unloaded,TI15557
LG16648,15.4,Loaded,TI15557
LG16649,21.97,Checked-In,TI15558
LG16650,7.19,Loaded,TI15560
LG16651,24.28,Loaded,TI15562
LG16652,14.58,Loaded,TI15562
LG16653,15.01,Checked-In,TI15563
LG16654,21.7,Loaded,TI15564
LG16655,18.59,Unloaded,TI15564
LG16656,9.43,Unloaded,TI15565
LG16657,22.0,Checked-In,TI15566
LG16658,25.84,Unloaded,TI15566
LG16659,10.9,Checked-In,TI15567
LG16660,30.59,Loaded,TI15568
LG16661,12.05,Checked-In,TI15569
LG16662,20.1,Checked-In,TI15571
LG16663,13.88,Unloaded,TI15571
LG16664,31.32,Checked-In,TI15572
LG16665,12.72,Checked-In,TI15572
LG16666,15.43,Unloaded,TI15573
LG16667,16.46,Loaded,TI15573
LG16668,21.78,Checked-In,TI15575
LG16669,19.17,Checked-In,TI15576
LG16670,18.4,Loaded,TI15577
LG16671,25.58,Checked-In,TI15578
LG16672,14.1,Loaded,TI15578
LG16673,21.46,Unloaded,TI15581
LG16674,10.2,Checked-In,TI15581
LG16675,19.97,Unloaded,TI15583
LG16676,7.12,Checked-In,TI15584
LG16677,29.06,Checked-In,TI15585
LG16678,21.59,Checked-In,TI15586
LG16679,14.85,Unloaded,TI15586
LG16680,19.2,Unloaded,TI15587
LG16681,26.82,Unloaded,TI15587
LG16682,19.77,Unloaded,TI15588
LG16683,8.05,Unloaded,TI15588
LG16684,26.13,Checked-In,TI15589
LG16685,7.29,Checked-In,TI15592
LG16686,23.66,Loaded,TI15593
LG16687,9.18,Loaded,TI15593
LG16688,14.96,Unloaded,TI15596
LG16689,24.47,Checked-In,TI15596
LG16690,25.44,Unloaded,TI15597
LG16691,24.3,Unloaded,TI15599
LG16692,21.31,Unloaded,TI15600
LG16693,8.96,Checked-In,TI15600
LG16694,20.39,Unloaded,TI15601
LG16695,31.62,Unloaded,TI15601
LG16696,7.96,Loaded,TI15602
LG16697,17.73,Loaded,TI15603
LG16698,10.01,Loaded,TI15603
LG16699,13.08,Loaded,TI15605
LG16700,23.59,Unloaded,TI15605
LG16701,16.98,Unloaded,TI15607
LG16702,14.45,Loaded,TI15607
LG16703,11.25,Unloaded,TI15608
LG16704,16.65,Checked-In,TI15608
LG16705,21.24,Checked-In,TI15609
LG16706,22.55,Checked-In,TI15609
LG16707,18.23,Checked-In,TI15610
LG16708,29.55,Loaded,TI15610
LG16709,27.23,Loaded,TI15612
LG16710,12.24,Unloaded,TI15613
LG16711,10.61,Loaded,TI15613
LG16712,9.64,Loaded,TI15616
LG16713,28.83,Loaded,TI15616
LG16714,17.14,Checked-In,TI15617
LG16715,25.29,Checked-In,TI15618
LG16716,14.63,Checked-In,TI15619
LG16717,17.54,Unloaded,TI15619
LG16718,7.62,Loaded,TI15620
LG16719,18.35,Loaded,TI15620
LG16720,25.73,Unloaded,TI15621
LG16721,11.88,Checked-In,TI15621
LG16722,7.4,Loaded,TI15622
LG16723,7.12,Unloaded,TI15622
LG16724,30.44,Unloaded,TI15623
LG16725,21.92,Loaded,TI15624
LG16726,13.2,Unloaded,TI15625
LG16727,8.5,Unloaded,TI15625
LG16728,16.51,Unloaded,TI15627
LG16729,19.15,Checked-In,TI15628
LG16730,7.48,Loaded,TI15628
LG16731,7.29,Unloaded,TI15630
LG16732,22.11,Checked-In,TI15630
LG16733,10.32,Unloaded,TI15631
LG16734,29.8,Unloaded,TI15631
LG16735,23.24,Loaded,TI15632
LG16736,22.86,Loaded,TI15633
LG16737,26.12,Loaded,TI15633
LG16738,22.15,Checked-In,TI15634
LG16739,23.57,Checked-In,TI15634
LG16740,18.52,Unloaded,TI15635
LG16741,18.62,Unloaded,TI15635
LG16742,19.28,Loaded,TI15636
LG16743,10.33,Loaded,TI15638
LG16744,8.8,Loaded,TI15638
LG16745,23.37,Loaded,TI15640
LG16746,14.03,Loaded,TI15640
LG16747,15.83,Loaded,TI15642
LG16748,7.67,Loaded,TI15642
LG16749,11.14,Unloaded,TI15643
LG16750,15.91,Checked-In,TI15643
LG16751,19.87,Unloaded,TI15644
LG16752,30.51,Loaded,TI15645
LG16753,22.29,Loaded,TI15645
LG16754,17.05,Loaded,TI15646
LG16755,9.81,Checked-In,TI15646
LG16756,8.84,Loaded,TI15648
LG16757,19.7,Checked-In,TI15650
LG16758,24.22,Checked-In,TI15651
LG16759,17.05,Unloaded,TI15652
LG16760,30.1,Loaded,TI15652
LG16761,18.05,Checked-In,TI15653
LG16762,10.38,Loaded,TI15653
LG16763,19.72,Unloaded,TI15654
LG16764,29.65,Unloaded,TI15654
LG16765,13.79,Loaded,TI15655
LG16766,20.3,Checked-In,TI15656
LG16767,24.46,Loaded,TI15656
LG16768,12.05,Loaded,TI15657
LG16769,11.09,Loaded,TI15657
LG16770,23.61,Unloaded,TI15658
LG16771,21.65,Loaded,TI15660
LG16772,18.13,Checked-In,TI15661
LG16773,30.02,Unloaded,TI15662
LG16774,24.52,Loaded,TI15663
LG16775,16.74,Unloaded,TI15665
LG16776,11.4,Loaded,TI15665
LG16777,20.94,Loaded,TI15667
LG16778,8.57,Checked-In,TI15667
LG16779,15.44,Checked-In,TI15668
LG16780,21.45,Unloaded,TI15668
LG16781,23.64,Unloaded,TI15669
LG16782,9.9,Checked-In,TI15671
LG16783,11.95,Checked-In,TI15671
LG16784,26.49,Loaded,TI15672
LG16785,31.42,Unloaded,TI15672
LG16786,15.99,Loaded,TI15673
LG16787,17.92,Loaded,TI15674
LG16788,30.42,Checked-In,TI15674
LG16789,26.89,Unloaded,TI15675
LG16790,12.5,Loaded,TI15675
LG16791,16.8,Unloaded,TI15676
LG16792,22.32,Checked-In,TI15676
LG16793,25.19,Unloaded,TI15679
LG16794,24.75,Checked-In,TI15679
LG16795,19.95,Loaded,TI15680
LG16796,30.24,Unloaded,TI15682
LG16797,11.06,Loaded,TI15684
LG16798,27.99,Loaded,TI15685
LG16799,25.97,Checked-In,TI15688
LG16800,20.8,Unloaded,TI15688
LG16801,19.64,Unloaded,TI15689
LG16802,15.29,Checked-In,TI15690
LG16803,17.34,Unloaded,TI15690
LG16804,31.15,Unloaded,TI15691
LG16805,16.34,Checked-In,TI15693
LG16806,12.85,Checked-In,TI15693
LG16807,12.62,Unloaded,TI15694
LG16808,9.0,Checked-In,TI15696
LG16809,17.82,Checked-In,TI15697
LG16810,7.49,Loaded,TI15697
LG16811,15.26,Unloaded,TI15698
LG16812,23.54,Unloaded,TI15698
LG16813,26.71,Checked-In,TI15700
LG16814,11.1,Unloaded,TI15701
LG16815,13.39,Unloaded,TI15701
LG16816,28.51,Unloaded,TI15702
LG16817,15.63,Loaded,TI15702
LG16818,13.29,Checked-In,TI15703
LG16819,9.1,Loaded,TI15703
LG16820,25.2,Checked-In,TI15704
LG16821,11.95,Loaded,TI15704
LG16822,31.59,Checked-In,TI15706
LG16823,17.88,Checked-In,TI15706
LG16824,7.57,Checked-In,TI15707
LG16825,23.91,Unloaded,TI15708
LG16826,13.77,Unloaded,TI15708
LG16827,24.33,Loaded,TI15709
LG16828,15.2,Unloaded,TI15709
LG16829,26.4,Unloaded,TI15710
LG16830,31.29,Loaded,TI15711
LG16831,29.67,Unloaded,TI15711
LG16832,20.53,Unloaded,TI15712
LG16833,16.32,Loaded,TI15713
LG16834,24.33,Loaded,TI15713
LG16835,10.13,Unloaded,TI15714
LG16836,22.58,Checked-In,TI15715
LG16837,8.99,Checked-In,TI15716
LG16838,31.53,Loaded,TI15718
LG16839,31.09,Loaded,TI15718
LG16840,16.21,Checked-In,TI15719
LG16841,14.96,Loaded,TI15719
LG16842,24.67,Loaded,TI15720
LG16843,26.58,Unloaded,TI15720
LG16844,14.49,Loaded,TI15722
LG16845,23.03,Checked-In,TI15723
LG16846,26.03,Unloaded,TI15723
LG16847,9.94,Unloaded,TI15724
LG16848,18.19,Checked-In,TI15724
LG16849,23.39,Loaded,TI15726
LG16850,28.49,Unloaded,TI15726
LG16851,21.46,Checked-In,TI15729
LG16852,17.75,Checked-In,TI15729
LG16853,16.64,Checked-In,TI15732
LG16854,7.09,Checked-In,TI15732
LG16855,17.12,Unloaded,TI15733
LG16856,24.8,Loaded,TI15733
LG16857,26.53,Unloaded,TI15734
LG16858,31.84,Unloaded,TI15735
LG16859,19.79,Loaded,TI15736
LG16860,11.25,Loaded,TI15737
LG16861,29.95,Loaded,TI15738
LG16862,25.27,Checked-In,TI15738
LG16863,31.64,Loaded,TI15741
LG16864,7.67,Unloaded,TI15741
LG16865,24.12,Unloaded,TI15742
LG16866,23.69,Loaded,TI15742
LG16867,30.79,Unloaded,TI15744
LG16868,19.43,Unloaded,TI15746
LG16869,8.81,Loaded,TI15746
LG16870,21.59,Unloaded,TI15748
LG16871,7.16,Loaded,TI15748
LG16872,18.77,Loaded,TI15749
LG16873,26.98,Checked-In,TI15750
LG16874,31.83,Loaded,TI15751
LG16875,24.87,Unloaded,TI15751
LG16876,29.01,Checked-In,TI15752
LG16877,30.15,Checked-In,TI15753
LG16878,21.26,Checked-In,TI15753
LG16879,11.42,Loaded,TI15754
LG16880,27.09,Loaded,TI15755
LG16881,7.96,Loaded,TI15756
LG16882,24.96,Checked-In,TI15757
LG16883,8.36,Unloaded,TI15757
LG16884,29.49,Checked-In,TI15758
LG16885,29.11,Loaded,TI15763
LG16886,26.01,Unloaded,TI15763
LG16887,27.33,Loaded,TI15764
LG16888,31.27,Loaded,TI15766
LG16889,17.07,Unloaded,TI15766
LG16890,15.21,Checked-In,TI15767
LG16891,27.01,Unloaded,TI15768
LG16892,20.0,Checked-In,TI15769
LG16893,28.29,Checked-In,TI15770
LG16894,13.03,Unloaded,TI15772
LG16895,16.71,Loaded,TI15775
LG16896,29.21,Checked-In,TI15775
LG16897,27.17,Loaded,TI15776
LG16898,9.04,Loaded,TI15777
LG16899,29.33,Unloaded,TI15777
LG16900,21.94,Loaded,TI15778
LG16901,13.56,Checked-In,TI15779
LG16902,19.27,Checked-In,TI15781
LG16903,22.36,Checked-In,TI15781
LG16904,12.69,Unloaded,TI15782
LG16905,19.17,Loaded,TI15782
LG16906,12.83,Unloaded,TI15783
LG16907,26.04,Checked-In,TI15783
LG16908,30.88,Checked-In,TI15784
LG16909,21.05,Loaded,TI15787
LG16910,7.03,Loaded,TI15787
LG16911,27.82,Unloaded,TI15788
LG16912,22.61,Checked-In,TI15789
LG16913,12.83,Loaded,TI15790
LG16914,22.75,Loaded,TI15791
LG16915,8.17,Loaded,TI15791
LG16916,16.38,Checked-In,TI15792
LG16917,18.71,Loaded,TI15792
LG16918,14.7,Unloaded,TI15793
LG16919,9.41,Checked-In,TI15794
LG16920,31.07,Checked-In,TI15795
LG16921,16.24,Unloaded,TI15795
LG16922,20.55,Loaded,TI15796
LG16923,21.25,Unloaded,TI15796
LG16924,10.06,Checked-In,TI15798
LG16925,8.18,Unloaded,TI15798
LG16926,21.61,Checked-In,TI15799
LG16927,25.15,Checked-In,TI15801
LG16928,18.08,Unloaded,TI15801
LG16929,28.68,Unloaded,TI15802
LG16930,15.09,Checked-In,TI15802
LG16931,28.75,Checked-In,TI15803
LG16932,29.95,Unloaded,TI15804
LG16933,11.67,Loaded,TI15804
LG16934,11.68,Unloaded,TI15805
LG16935,31.18,Unloaded,TI15806
LG16936,31.6,Checked-In,TI15808
LG16937,22.11,Unloaded,TI15809
LG16938,14.9,Checked-In,TI15809
LG16939,31.76,Checked-In,TI15811
LG16940,22.22,Unloaded,TI15812
LG16941,31.59,Unloaded,TI15812
LG16942,19.66,Checked-In,TI15813
LG16943,27.64,Unloaded,TI15813
LG16944,13.15,Unloaded,TI15815
LG16945,17.1,Unloaded,TI15815
LG16946,21.49,Loaded,TI15817
LG16947,17.07,Unloaded,TI15818
LG16948,19.19,Unloaded,TI15818
LG16949,12.82,Checked-In,TI15819
LG16950,25.09,Unloaded,TI15819
LG16951,18.65,Checked-In,TI15820
LG16952,15.41,Loaded,TI15821
LG16953,7.98,Unloaded,TI15821
LG16954,26.11,Checked-In,TI15824
LG16955,7.72,Unloaded,TI15825
LG16956,18.7,Loaded,TI15827
LG16957,9.61,Loaded,TI15827
LG16958,27.0,Checked-In,TI15828
LG16959,22.25,Unloaded,TI15828
LG16960,24.73,Checked-In,TI15830
LG16961,21.71,Unloaded,TI15830
LG16962,12.14,Checked-In,TI15833
LG16963,26.53,Unloaded,TI15833
LG16964,18.15,Loaded,TI15834
LG16965,30.85,Loaded,TI15835
LG16966,8.69,Unloaded,TI15836
LG16967,11.26,Checked-In,TI15836
LG16968,28.96,Checked-In,TI15838
LG16969,7.63,Unloaded,TI15841
LG16970,14.22,Checked-In,TI15842
LG16971,12.97,Unloaded,TI15842
LG16972,20.27,Checked-In,TI15843
LG16973,24.76,Unloaded,TI15844
LG16974,11.02,Loaded,TI15844
LG16975,28.83,Checked-In,TI15845
LG16976,19.41,Checked-In,TI15845
LG16977,25.37,Unloaded,TI15846
LG16978,8.56,Checked-In,TI15846
LG16979,28.08,Unloaded,TI15848
LG16980,14.9,Loaded,TI15848
LG16981,11.54,Checked-In,TI15849
LG16982,30.38,Loaded,TI15850
LG16983,11.97,Loaded,TI15850
LG16984,27.71,Checked-In,TI15851
LG16985,28.6,Unloaded,TI15851
LG16986,29.68,Checked-In,TI15852
LG16987,19.11,Loaded,TI15853
LG16988,19.28,Unloaded,TI15853
LG16989,20.25,Unloaded,TI15854
LG16990,20.04,Loaded,TI15854
LG16991,26.51,Unloaded,TI15856
LG16992,11.86,Loaded,TI15856
LG16993,23.33,Loaded,TI15859
LG16994,21.91,Checked-In,TI15860
LG16995,28.12,Checked-In,TI15860
LG16996,27.18,Checked-In,TI15861
LG16997,18.34,Unloaded,TI15861
LG16998,24.44,Checked-In,TI15862
LG16999,19.74,Unloaded,TI15863
LG17000,12.04,Unloaded,TI15864
LG17001,23.76,Checked-In,TI15866
LG17002,21.95,Loaded,TI15866
LG17003,22.8,Checked-In,TI15867
LG17004,23.72,Loaded,TI15871
LG17005,16.31,Checked-In,TI15871
LG17006,15.15,Checked-In,TI15872
LG17007,10.31,Loaded,TI15873
LG17008,28.69,Checked-In,TI15874
LG17009,28.42,Loaded,TI15874
LG17010,7.48,Loaded,TI15875
LG17011,19.2,Loaded,TI15875
LG17012,11.03,Checked-In,TI15877
LG17013,15.91,Unloaded,TI15878
LG17014,16.24,Loaded,TI15878
LG17015,14.22,Unloaded,TI15879
LG17016,25.98,Unloaded,TI15879
LG17017,17.61,Unloaded,TI15880
LG17018,29.0,Unloaded,TI15880
LG17019,28.23,Checked-In,TI15881
LG17020,17.78,Loaded,TI15884
LG17021,31.02,Checked-In,TI15884
LG17022,13.0,Checked-In,TI15886
LG17023,15.6,Unloaded,TI15886
LG17024,15.86,Checked-In,TI15888
LG17025,17.8,Unloaded,TI15888
LG17026,20.11,Loaded,TI15889
LG17027,21.68,Unloaded,TI15890
LG17028,16.97,Unloaded,TI15890
LG17029,8.7,Loaded,TI15893
LG17030,30.57,Loaded,TI15893
LG17031,14.23,Loaded,TI15894
LG17032,10.5,Loaded,TI15894
LG17033,18.87,Unloaded,TI15895
LG17034,11.42,Unloaded,TI15896
LG17035,29.39,Unloaded,TI15897
LG17036,18.08,Checked-In,TI15897
LG17037,30.33,Checked-In,TI15898
LG17038,12.36,Loaded,TI15899
LG17039,31.73,Unloaded,TI15899
LG17040,28.81,Loaded,TI15900
LG17041,30.11,Unloaded,TI15900
LG17042,24.18,Loaded,TI15901
LG17043,21.36,Unloaded,TI15901
LG17044,30.14,Checked-In,TI15903
LG17045,23.7,Loaded,TI15903
LG17046,9.39,Loaded,TI15904
LG17047,10.18,Unloaded,TI15904
LG17048,25.01,Unloaded,TI15905
LG17049,11.71,Checked-In,TI15906
LG17050,11.24,Unloaded,TI15906
LG17051,17.71,Checked-In,TI15907
LG17052,7.06,Checked-In,TI15908
LG17053,25.36,Checked-In,TI15909
LG17054,27.54,Checked-In,TI15909
LG17055,8.49,Loaded,TI15910
LG17056,27.44,Checked-In,TI15910
LG17057,29.91,Unloaded,TI15911
LG17058,27.08,Checked-In,TI15912
LG17059,10.88,Checked-In,TI15913
LG17060,12.66,Loaded,TI15913
LG17061,27.39,Loaded,TI15915
LG17062,19.39,Checked-In,TI15916
LG17063,9.39,Checked-In,TI15916
LG17064,8.89,Unloaded,TI15917
LG17065,21.51,Checked-In,TI15919
LG17066,23.19,Loaded,TI15920
LG17067,16.21,Checked-In,TI15920
LG17068,8.71,Loaded,TI15921
LG17069,29.39,Unloaded,TI15921
LG17070,22.43,Loaded,TI15922
LG17071,15.55,Loaded,TI15922
LG17072,21.26,Checked-In,TI15924
LG17073,20.07,Unloaded,TI15925
LG17074,29.26,Unloaded,TI15925
LG17075,13.0,Unloaded,TI15927
LG17076,18.77,Checked-In,TI15928
LG17077,18.18,Loaded,TI15929
LG17078,16.56,Checked-In,TI15929
LG17079,8.1,Unloaded,TI15930
LG17080,26.81,Unloaded,TI15930
LG17081,12.46,Checked-In,TI15932
LG17082,30.24,Checked-In,TI15934
LG17083,11.73,Unloaded,TI15934
LG17084,17.26,Checked-In,TI15935
LG17085,28.18,Checked-In,TI15935
LG17086,10.14,Loaded,TI15937
LG17087,21.91,Loaded,TI15937
LG17088,16.94,Unloaded,TI15939
LG17089,29.38,Unloaded,TI15939
LG17090,24.65,Unloaded,TI15941
LG17091,24.46,Checked-In,TI15942
LG17092,28.02,Loaded,TI15944
LG17093,25.71,Loaded,TI15944
LG17094,27.52,Checked-In,TI15947
LG17095,13.99,Unloaded,TI15949
LG17096,14.84,Loaded,TI15950
LG17097,26.22,Unloaded,TI15951
LG17098,25.02,Unloaded,TI15951
LG17099,7.2,Checked-In,TI15952
LG17100,26.83,Loaded,TI15953
LG17101,29.69,Unloaded,TI15953
LG17102,21.07,Loaded,TI15954
LG17103,28.2,Checked-In,TI15954
LG17104,8.05,Checked-In,TI15955
LG17105,21.73,Unloaded,TI15956
LG17106,29.61,Loaded,TI15957
LG17107,29.61,Unloaded,TI15957
LG17108,19.66,Checked-In,TI15958
LG17109,7.87,Loaded,TI15959
LG17110,7.12,Checked-In,TI15960
LG17111,21.89,Loaded,TI15960
LG17112,20.48,Unloaded,TI15961
LG17113,8.2,Loaded,TI15962
LG17114,17.9,Loaded,TI15963
LG17115,18.28,Checked-In,TI15963
LG17116,25.62,Loaded,TI15964
LG17117,17.41,Loaded,TI15964
LG17118,11.06,Unloaded,TI15965
LG17119,28.98,Loaded,TI15966
LG17120,10.63,Loaded,TI15967
LG17121,7.3,Unloaded,TI15967
LG17122,15.23,Loaded,TI15969
LG17123,26.53,Loaded,TI15969
LG17124,27.21,Checked-In,TI15971
LG17125,25.04,Unloaded,TI15971
LG17126,12.4,Unloaded,TI15972
LG17127,19.96,Unloaded,TI15973
LG17128,10.56,Checked-In,TI15975
LG17129,9.0,Unloaded,TI15977
LG17130,13.6,Loaded,TI15978
LG17131,7.2,Unloaded,TI15979
LG17132,15.9,Checked-In,TI15981
LG17133,25.53,Loaded,TI15981
LG17134,27.53,Loaded,TI15982
LG17135,18.93,Loaded,TI15984
LG17136,14.25,Checked-In,TI15984
LG17137,27.64,Unloaded,TI15986
LG17138,27.12,Loaded,TI15988
LG17139,12.59,Checked-In,TI15989
LG17140,24.74,Loaded,TI15989
LG17141,26.8,Unloaded,TI15990
LG17142,15.88,Loaded,TI15990
LG17143,26.07,Unloaded,TI15991
LG17144,19.04,Loaded,TI15991
LG17145,14.8,Loaded,TI15992
LG17146,7.94,Unloaded,TI15993
LG17147,10.61,Unloaded,TI15994
LG17148,11.83,Loaded,TI15994
LG17149,25.44,Checked-In,TI15995
LG17150,14.85,Unloaded,TI15995
LG17151,11.62,Checked-In,TI15997
LG17152,31.94,Loaded,TI16000
LG17153,25.17,Unloaded,TI16001
LG17154,28.36,Loaded,TI16001
LG17155,10.73,Checked-In,TI16002
LG17156,22.09,Checked-In,TI16002
LG17157,19.78,Unloaded,TI16004
LG17158,20.9,Loaded,TI16004
LG17159,26.43,Unloaded,TI16007
LG17160,13.99,Unloaded,TI16007
LG17161,22.02,Unloaded,TI16008
LG17162,28.24,Loaded,TI16008
LG17163,27.29,Checked-In,TI16010
LG17164,21.59,Checked-In,TI16011
LG17165,18.44,Loaded,TI16011
LG17166,21.94,Checked-In,TI16013
LG17167,27.52,Unloaded,TI16013
LG17168,31.69,Loaded,TI16014
LG17169,13.39,Unloaded,TI16016
LG17170,7.21,Unloaded,TI16016
LG17171,16.72,Loaded,TI16018
LG17172,18.01,Unloaded,TI16018
LG17173,16.52,Unloaded,TI16019
LG17174,28.69,Unloaded,TI16021
LG17175,16.6,Checked-In,TI16021
LG17176,10.35,Checked-In,TI16024
LG17177,7.28,Unloaded,TI16024
LG17178,31.98,Loaded,TI16025
LG17179,7.1,Loaded,TI16025
LG17180,20.8,Unloaded,TI16026
LG17181,26.06,Unloaded,TI16026
LG17182,13.48,Checked-In,TI16028
LG17183,27.28,Checked-In,TI16029
LG17184,12.96,Checked-In,TI16029
LG17185,31.79,Checked-In,TI16030
LG17186,26.46,Loaded,TI16031
LG17187,21.71,Checked-In,TI16031
LG17188,31.02,Checked-In,TI16032
LG17189,28.53,Unloaded,TI16032
LG17190,22.48,Loaded,TI16033
LG17191,30.47,Checked-In,TI16034
LG17192,8.5,Unloaded,TI16034
LG17193,31.86,Checked-In,TI16035
LG17194,31.91,Loaded,TI16035
LG17195,21.64,Unloaded,TI16036
LG17196,7.98,Loaded,TI16037
LG17197,27.35,Loaded,TI16037
LG17198,25.16,Loaded,TI16038
LG17199,12.74,Loaded,TI16039
LG17200,14.19,Loaded,TI16039
LG17201,24.98,Loaded,TI16040
LG17202,16.49,Loaded,TI16042
LG17203,23.88,Unloaded,TI16043
LG17204,11.48,Checked-In,TI16045
LG17205,17.77,Unloaded,TI16045
LG17206,23.37,Loaded,TI16046
LG17207,27.54,Loaded,TI16046
LG17208,19.8,Checked-In,TI16048
LG17209,21.15,Loaded,TI16049
LG17210,13.62,Checked-In,TI16050
LG17211,30.47,Unloaded,TI16051
LG17212,26.36,Unloaded,TI16052
LG17213,13.99,Unloaded,TI16052
LG17214,7.49,Loaded,TI16056
LG17215,12.59,Unloaded,TI16056
LG17216,24.64,Unloaded,TI16057
LG17217,26.48,Unloaded,TI16058
LG17218,7.74,Checked-In,TI16058
LG17219,8.41,Checked-In,TI16060
LG17220,31.84,Unloaded,TI16060
LG17221,11.26,Loaded,TI16061
LG17222,18.42,Loaded,TI16062
LG17223,19.68,Loaded,TI16062
LG17224,26.29,Loaded,TI16063
LG17225,18.81,Loaded,TI16063
LG17226,15.68,Unloaded,TI16064
LG17227,16.86,Loaded,TI16065
LG17228,23.54,Checked-In,TI16066
LG17229,9.28,Checked-In,TI16066
LG17230,15.46,Unloaded,TI16067
LG17231,26.04,Checked-In,TI16067
LG17232,31.28,Loaded,TI16068
LG17233,8.27,Loaded,TI16069
LG17234,27.71,Loaded,TI16069
LG17235,21.29,Checked-In,TI16070
LG17236,9.56,Loaded,TI16070
LG17237,22.26,Unloaded,TI16072
LG17238,17.19,Loaded,TI16072
LG17239,12.41,Unloaded,TI16073
LG17240,27.74,Loaded,TI16073
LG17241,11.03,Checked-In,TI16076
LG17242,14.12,Checked-In,TI16076
LG17243,24.32,Unloaded,TI16079
LG17244,17.01,Loaded,TI16080
LG17245,13.16,Unloaded,TI16080
LG17246,8.38,Loaded,TI16083
LG17247,29.55,Unloaded,TI16086
LG17248,26.31,Unloaded,TI16087
LG17249,14.25,Loaded,TI16087
LG17250,15.62,Loaded,TI16088
LG17251,15.6,Loaded,TI16089
LG17252,18.57,Checked-In,TI16090
LG17253,23.8,Loaded,TI16091
LG17254,20.26,Unloaded,TI16091
LG17255,28.4,Checked-In,TI16092
LG17256,11.77,Checked-In,TI16093
LG17257,19.48,Loaded,TI16093
LG17258,27.11,Checked-In,TI16094
LG17259,12.98,Checked-In,TI16097
LG17260,11.85,Checked-In,TI16097
LG17261,31.03,Unloaded,TI16098
LG17262,27.87,Checked-In,TI16102
LG17263,20.77,Checked-In,TI16104
LG17264,12.9,Checked-In,TI16104
LG17265,19.73,Checked-In,TI16105
LG17266,24.96,Loaded,TI16105
LG17267,29.73,Checked-In,TI16106
LG17268,24.82,Loaded,TI16107
LG17269,8.33,Unloaded,TI16108
LG17270,27.21,Loaded,TI16109
